Time,GroupCount_mild_data,Mean_Energy,Temperature,Humidity,Cloud_Cover,Precipitation,Wind_Speed,Season,hour,day,GroupCount_baseline_mild,mean_Mean_Energy,normalized_nrg
2013-07-06 18:00:00,520,1.06100192307692,12.7,47,0,0,8.6,Winter,18,Saturday,140,0.941712126560312,0.119289796516608
2013-07-06 19:00:00,520,1.05254615384615,12.1,49,0,0,8,Winter,19,Saturday,140,0.965267531083603,0.0872786227625472
2013-07-06 20:00:00,520,1.00500961538462,11.4,51,0,0,10,Winter,20,Saturday,140,0.926066915898844,0.0789426994857759
2013-07-06 21:00:00,520,0.945398076923077,10.6,54,0,0,9.3,Winter,21,Saturday,140,0.890853351183525,0.0545447257395522
2013-07-06 22:00:00,520,0.862976923076923,10,56,0,0,10.7,Winter,22,Saturday,140,0.792644978579614,0.070331944497309
2013-07-06 23:00:00,520,0.740211538461538,9.5,60,0,0,10.4,Winter,23,Saturday,140,0.66528951225206,0.0749220262094782
2013-07-07 00:00:00,520,0.638894230769231,8.9,64,0,0,10.4,Winter,0,Sunday,139,0.547664389669423,0.0912298410998076
2013-07-07 01:00:00,520,0.55055,8.5,67,0,0,9.4,Winter,1,Sunday,139,0.462222043329248,0.0883279566707516
2013-07-07 02:00:00,520,0.518719393804655,8.2,69,0,0,8.9,Winter,2,Sunday,139,0.411922837474335,0.10679655633032
2013-07-07 03:00:00,519,0.454111753371869,8,71,0,0,8.5,Winter,3,Sunday,139,0.383610755051339,0.0705009983205296
2013-07-07 04:00:00,519,0.424685934489403,7.7,73,0,0,8.3,Winter,4,Sunday,139,0.386341329845606,0.0383446046437967
2013-07-07 05:00:00,519,0.45859344894027,8.1,71,0,0,7.8,Winter,5,Sunday,139,0.466074384591943,-0.00748093565167318
2013-07-07 06:00:00,519,0.481610789980733,8,73,0,0,7.5,Winter,6,Sunday,139,0.524217115863821,-0.0426063258830883
2013-07-07 07:00:00,519,0.557618497109826,7.8,75,0,0,7.8,Winter,7,Sunday,139,0.588073205855557,-0.0304547087457313
2013-07-07 08:00:00,519,0.673697495183044,8,77,0,0,6.8,Winter,8,Sunday,140,0.64574115966682,0.0279563355162243
2013-07-07 09:00:00,519,0.753973025048169,9.8,73,0,0,6.1,Winter,9,Sunday,140,0.612657604178514,0.141315420869655
2013-07-07 10:00:00,519,0.789017341040462,11.8,67,0,0,5.5,Winter,10,Sunday,140,0.587075916516927,0.201941424523535
2013-07-07 11:00:00,519,0.741038535645472,13.4,62,0,0,7.6,Winter,11,Sunday,140,0.556872775460021,0.184165760185451
2013-07-07 12:00:00,519,0.72209633911368,14.5,58,0,0,9,Winter,12,Sunday,140,0.547028476340389,0.175067862773291
2013-07-07 13:00:00,519,0.647946050096339,15.4,54,0,0,8,Winter,13,Sunday,140,0.531575208035486,0.116370842060853
2013-07-07 14:00:00,519,0.614342967244701,15.9,51,0,0,7,Winter,14,Sunday,140,0.516608977241176,0.0977339900035253
2013-07-07 15:00:00,519,0.615664739884393,16,49,1,0,6.4,Winter,15,Sunday,140,0.526741986698393,0.088922753186
2013-07-07 16:00:00,519,0.674824662813102,15.8,52,2,0,3.9,Winter,16,Sunday,140,0.603068593442235,0.0717560693708669
2013-07-07 17:00:00,519,0.831581888246629,14.7,54,2,0,6.6,Winter,17,Sunday,140,0.761837636601056,0.069744251645573
2013-07-07 18:00:00,519,1.02726396917148,13.5,55,3,0,7.9,Winter,18,Sunday,140,0.941712126560312,0.085551842611168
2013-07-07 19:00:00,519,1.11741233140655,12.9,57,2,0,7.8,Winter,19,Sunday,140,0.965267531083603,0.152144800322947
2013-07-07 20:00:00,519,0.993186897880539,12.4,59,0,0,7.7,Winter,20,Sunday,140,0.926066915898844,0.067119981981695
2013-07-07 21:00:00,519,0.957996146435452,11.7,61,1,0,6.8,Winter,21,Sunday,140,0.890853351183525,0.0671427952519271
2013-07-07 22:00:00,519,0.850188824662813,11,65,1,0,7.2,Winter,22,Sunday,140,0.792644978579614,0.057543846083199
2013-07-07 23:00:00,519,0.727341040462428,10.3,68,0,0,7.2,Winter,23,Sunday,140,0.66528951225206,0.0620515282103682
2013-07-08 00:00:00,519,0.623699421965318,9.7,71,0,0,6.8,Winter,0,Monday,139,0.547664389669423,0.0760350322958946
2013-07-08 01:00:00,519,0.50635838150289,9.2,74,0,0,6.9,Winter,1,Monday,139,0.462222043329248,0.0441363381736416
2013-07-08 02:00:00,519,0.464582732608744,8.7,78,0,0,7.1,Winter,2,Monday,139,0.411922837474335,0.0526598951344093
2013-07-08 03:00:00,518,0.447303088803089,8.1,82,0,0,6.8,Winter,3,Monday,139,0.383610755051339,0.0636923337517497
2013-07-08 04:00:00,518,0.445841698841699,7.7,84,0,0,7.1,Winter,4,Monday,139,0.386341329845606,0.0595003689960927
2013-07-08 05:00:00,518,0.501146718146719,7.5,83,0,0,6.9,Winter,5,Monday,139,0.466074384591943,0.0350723335547758
2013-07-08 06:00:00,518,0.608144787644787,7.2,85,0,0,6.8,Winter,6,Monday,139,0.524217115863821,0.0839276717809657
2013-07-08 07:00:00,518,0.661528957528957,6.9,87,0,0,6.5,Winter,7,Monday,139,0.588073205855557,0.0734557516733997
2013-07-08 08:00:00,518,0.677723938223938,7.3,86,0,0,7.5,Winter,8,Monday,140,0.64574115966682,0.0319827785571183
2013-07-08 09:00:00,518,0.683982625482625,9,80,0,0,6.1,Winter,9,Monday,140,0.612657604178514,0.0713250213041114
2013-07-08 10:00:00,518,0.695494193615581,11.3,71,0,0,5.5,Winter,10,Monday,140,0.587075916516927,0.108418277098654
2013-07-08 11:00:00,519,0.648281310211946,13.2,63,0,0,6.2,Winter,11,Monday,140,0.556872775460021,0.0914085347519252
2013-07-08 12:00:00,519,0.613560998653484,14.6,57,0,0,8.7,Winter,12,Monday,140,0.547028476340389,0.0665325223130948
2013-07-08 13:00:00,518,0.574916988416989,15.6,54,0,0,8.3,Winter,13,Monday,140,0.531575208035486,0.0433417803815034
2013-07-08 14:00:00,518,0.563627413127413,16.1,50,0,0,7,Winter,14,Monday,140,0.516608977241176,0.0470184358862373
2013-07-08 15:00:00,518,0.586814671814672,16.3,49,1,0,5.9,Winter,15,Monday,140,0.526741986698393,0.0600726851162789
2013-07-08 16:00:00,518,0.609772025948326,15.8,51,7,0,4.4,Winter,16,Monday,140,0.603068593442235,0.00670343250609085
2013-07-08 17:00:00,519,0.890998073217727,14.6,56,17,0,7.7,Winter,17,Monday,140,0.761837636601056,0.129160436616671
2013-07-08 18:00:00,519,1.09895953757225,13.7,61,21,0,6.9,Winter,18,Monday,140,0.941712126560312,0.157247411011938
2013-07-08 19:00:00,519,1.14405973025048,13.1,64,21,0,6.5,Winter,19,Monday,140,0.965267531083603,0.178792199166877
2013-07-08 20:00:00,519,1.13937379576108,12.6,67,18,0,7.1,Winter,20,Monday,140,0.926066915898844,0.213306879862236
2013-07-08 21:00:00,519,1.14794797687861,12.2,69,17,0,7.6,Winter,21,Monday,140,0.890853351183525,0.257094625695085
2013-07-08 22:00:00,519,0.88914450867052,11.8,71,10,0,6.8,Winter,22,Monday,140,0.792644978579614,0.0964995300909059
2013-07-08 23:00:00,519,0.764026974951831,11.1,75,9,0,6.7,Winter,23,Monday,140,0.66528951225206,0.0987374626997712
2013-07-09 00:00:00,519,0.603305991551801,10.7,78,10,0,8.5,Winter,0,Tuesday,139,0.547664389669423,0.0556416018823775
2013-07-09 01:00:00,520,0.524544230769231,10.8,79,10,0,9,Winter,1,Tuesday,139,0.462222043329248,0.0623221874399825
2013-07-09 02:00:00,520,0.48545,10.6,82,21,0,9.4,Winter,2,Tuesday,139,0.411922837474335,0.0735271625256653
2013-07-09 03:00:00,520,0.457823076923077,10.4,84,27,0,8.6,Winter,3,Tuesday,139,0.383610755051339,0.0742123218717377
2013-07-09 04:00:00,520,0.451432692307693,10.4,84,40,0,7.7,Winter,4,Tuesday,139,0.386341329845606,0.0650913624620867
2013-07-09 05:00:00,520,0.528473076923077,10,86,44,0.1,7.4,Winter,5,Tuesday,139,0.466074384591943,0.0623986923311338
2013-07-09 06:00:00,520,0.636107692307692,9.9,84,35,0,7.4,Winter,6,Tuesday,139,0.524217115863821,0.111890576443871
2013-07-09 07:00:00,520,0.641126923076923,9.7,83,29,0,7.9,Winter,7,Tuesday,139,0.588073205855557,0.0530537172213656
2013-07-09 08:00:00,520,0.732390384615385,10.2,83,50,0,7.9,Winter,8,Tuesday,140,0.64574115966682,0.0866492249485653
2013-07-09 09:00:00,520,0.717153846153846,11.3,81,73,0,7.7,Winter,9,Tuesday,140,0.612657604178514,0.104496241975332
2013-07-09 10:00:00,520,0.68575,12.4,76,93,0,8.7,Winter,10,Tuesday,140,0.587075916516927,0.0986740834830726
2013-07-09 11:00:00,520,0.651561538461539,13.1,71,99,0.1,9.6,Winter,11,Tuesday,140,0.556872775460021,0.0946887630015182
2013-07-09 12:00:00,520,0.660240384615384,13.4,67,88,0.2,10.6,Winter,12,Tuesday,140,0.547028476340389,0.113211908274995
2013-07-09 13:00:00,520,0.652207692307692,13.5,65,93,0.1,12,Winter,13,Tuesday,140,0.531575208035486,0.120632484272206
2013-07-09 14:00:00,520,0.578184615384616,13,68,99,0.1,12.1,Winter,14,Tuesday,140,0.516608977241176,0.0615756381434402
2013-07-09 15:00:00,520,0.607403846153846,12.8,70,98,0.2,11.4,Winter,15,Tuesday,140,0.526741986698393,0.080661859455453
2013-07-09 16:00:00,520,0.794698076923078,12.1,78,58,0,9.7,Winter,16,Tuesday,140,0.603068593442235,0.191629483480843
2013-07-09 17:00:00,520,0.99103076923077,11.7,83,58,0.2,7.1,Winter,17,Tuesday,140,0.761837636601056,0.229193132629714
2013-07-09 18:00:00,520,1.23863269230769,11.4,85,86,0.2,6.6,Winter,18,Tuesday,140,0.941712126560312,0.296920565747378
2013-07-09 19:00:00,520,1.24635384615385,11.1,87,99,0.3,6.1,Winter,19,Tuesday,140,0.965267531083603,0.281086315070247
2013-07-09 20:00:00,520,1.14615192307692,10.7,88,87,0.1,6.5,Winter,20,Tuesday,140,0.926066915898844,0.220085007178076
2013-07-09 21:00:00,520,1.03485384615385,10.4,90,94,0.1,6.5,Winter,21,Tuesday,140,0.890853351183525,0.144000494970325
2013-07-09 22:00:00,520,0.915540384615384,9.7,93,98,0.3,5.3,Winter,22,Tuesday,140,0.792644978579614,0.12289540603577
2013-07-09 23:00:00,520,0.762494230769231,10,89,100,0.5,5.6,Winter,23,Tuesday,140,0.66528951225206,0.0972047185171712
2013-07-10 00:00:00,520,0.587657692307692,10.1,88,100,0.2,6.1,Winter,0,Wednesday,139,0.547664389669423,0.0399933026382686
2013-07-10 01:00:00,520,0.497757692307692,10,89,99,0.4,5.9,Winter,1,Wednesday,139,0.462222043329248,0.0355356489784436
2013-07-10 02:00:00,520,0.456196153846154,9.6,91,98,0.3,5.9,Winter,2,Wednesday,139,0.411922837474335,0.0442733163718193
2013-07-10 03:00:00,520,0.438842307692308,10,90,100,0.5,6.1,Winter,3,Wednesday,139,0.383610755051339,0.0552315526409686
2013-07-10 04:00:00,520,0.489961538461539,10.9,85,100,0.4,5.6,Winter,4,Wednesday,139,0.386341329845606,0.103620208615933
2013-07-10 05:00:00,520,0.644942307692308,10.8,86,100,0.1,5.4,Winter,5,Wednesday,139,0.466074384591943,0.178867923100365
2013-07-10 06:00:00,520,0.64785,11.1,85,100,0.3,5.4,Winter,6,Wednesday,139,0.524217115863821,0.123632884136179
2013-07-10 07:00:00,520,0.56135,11,87,100,0.5,4.7,Winter,7,Wednesday,139,0.588073205855557,-0.0267232058555573
2013-07-10 08:00:00,520,0.609707692307693,11.1,87,100,0.6,7.1,Winter,8,Wednesday,140,0.64574115966682,-0.0360334673591267
2013-07-10 09:00:00,520,0.692521153846154,11.4,89,99,0.6,6.2,Winter,9,Wednesday,140,0.612657604178514,0.0798635496676404
2013-07-10 10:00:00,520,0.654286538461538,12,88,98,0.5,5.4,Winter,10,Wednesday,140,0.587075916516927,0.0672106219446106
2013-07-10 11:00:00,520,0.572428846153846,12.5,87,89,0.4,4.5,Winter,11,Wednesday,140,0.556872775460021,0.0155560706938253
2013-07-10 12:00:00,520,0.629351923076924,13,85,81,0.1,3.6,Winter,12,Wednesday,140,0.547028476340389,0.0823234467365348
2013-07-10 13:00:00,520,0.627628846153846,13.1,84,86,0,1.8,Winter,13,Wednesday,140,0.531575208035486,0.0960536381183603
2013-07-10 14:00:00,520,0.591709615384616,13.2,85,82,0,2.7,Winter,14,Wednesday,140,0.516608977241176,0.0751006381434403
2013-07-10 15:00:00,520,0.62635,13.3,85,74,0,4.2,Winter,15,Wednesday,140,0.526741986698393,0.099608013301607
2013-07-10 16:00:00,520,0.751675,12.7,87,75,0.4,5.9,Winter,16,Wednesday,140,0.603068593442235,0.148606406557765
2013-07-10 17:00:00,520,0.977338461538461,12.7,86,45,0,6.2,Winter,17,Wednesday,140,0.761837636601056,0.215500824937405
2013-07-10 18:00:00,520,1.15290384615385,12,91,30,0,5.9,Winter,18,Wednesday,140,0.941712126560312,0.211191719593538
2013-07-10 19:00:00,520,1.087825,11.4,91,42,0,4.3,Winter,19,Wednesday,140,0.965267531083603,0.122557468916397
2013-07-10 20:00:00,520,0.996484615384615,11.9,88,48,0,1.8,Winter,20,Wednesday,140,0.926066915898844,0.0704176994857709
2013-07-10 21:00:00,520,1.00938076923077,11.5,90,61,0,2.5,Winter,21,Wednesday,140,0.890853351183525,0.118527418047245
2013-07-10 22:00:00,520,0.886030769230769,11.1,93,57,0,4.5,Winter,22,Wednesday,140,0.792644978579614,0.0933857906511549
2013-07-10 23:00:00,520,0.727521153846154,10.4,95,52,0,5.6,Winter,23,Wednesday,140,0.66528951225206,0.0622316415940942
2013-07-11 00:00:00,520,0.609338461538462,10.1,96,48,0,5.8,Winter,0,Thursday,139,0.547664389669423,0.0616740718690386
2013-07-11 01:00:00,520,0.514194230769231,9.5,97,47,0,5.7,Winter,1,Thursday,139,0.462222043329248,0.0519721874399826
2013-07-11 02:00:00,520,0.458182692307692,9,98,42,0,5.4,Winter,2,Thursday,139,0.411922837474335,0.0462598548333573
2013-07-11 03:00:00,520,0.435959615384615,9,98,32,0,5.2,Winter,3,Thursday,139,0.383610755051339,0.0523488603332756
2013-07-11 04:00:00,520,0.461109615384616,9.5,97,57,0,5.3,Winter,4,Thursday,139,0.386341329845606,0.0747682855390097
2013-07-11 05:00:00,520,0.622592307692307,9,97,72,0,5.6,Winter,5,Thursday,139,0.466074384591943,0.156517923100364
2013-07-11 06:00:00,520,0.662555769230769,9,97,66,0,5.8,Winter,6,Thursday,139,0.524217115863821,0.138338653366948
2013-07-11 07:00:00,520,0.603190384615385,9.1,96,59,0,5.7,Winter,7,Thursday,139,0.588073205855557,0.0151171787598277
2013-07-11 08:00:00,520,0.673663461538462,9.7,95,29,0,6.6,Winter,8,Thursday,140,0.64574115966682,0.0279223018716424
2013-07-11 09:00:00,520,0.694032692307692,10.7,91,22,0,5.7,Winter,9,Thursday,140,0.612657604178514,0.0813750881291785
2013-07-11 10:00:00,520,0.670105769230769,12,87,15,0,5.2,Winter,10,Thursday,140,0.587075916516927,0.0830298527138417
2013-07-11 11:00:00,520,0.607342307692307,13.1,83,5,0,4.3,Winter,11,Thursday,140,0.556872775460021,0.0504695322322862
2013-07-11 12:00:00,520,0.610173076923077,13.9,78,48,0,2.3,Winter,12,Thursday,140,0.547028476340389,0.0631446005826878
2013-07-11 13:00:00,520,0.582201923076923,14.4,74,68,0,0.5,Winter,13,Thursday,140,0.531575208035486,0.0506267150414373
2013-07-11 14:00:00,520,0.543467307692308,14.7,71,79,0,3.2,Winter,14,Thursday,140,0.516608977241176,0.0268583304511323
2013-07-11 15:00:00,520,0.529440384615385,14.8,70,72,0,3.5,Winter,15,Thursday,140,0.526741986698393,0.002698397916992
2013-07-11 16:00:00,520,0.653042307692308,14.6,71,59,0,2.9,Winter,16,Thursday,140,0.603068593442235,0.0499737142500728
2013-07-11 17:00:00,520,0.822980769230768,14.3,75,97,0,5.4,Winter,17,Thursday,140,0.761837636601056,0.0611431326297119
2013-07-11 18:00:00,520,1.07250961538462,12.4,85,100,0,6.5,Winter,18,Thursday,140,0.941712126560312,0.130797488824308
2013-07-11 19:00:00,520,1.04370576923077,11.2,87,97,0,7.5,Winter,19,Thursday,140,0.965267531083603,0.0784382381471672
2013-07-11 20:00:00,520,1.01026538461538,10.7,88,98,0,4.7,Winter,20,Thursday,140,0.926066915898844,0.0841984687165359
2013-07-11 21:00:00,520,0.941651923076923,11.2,85,100,0,2.5,Winter,21,Thursday,140,0.890853351183525,0.0507985718933982
2013-07-11 22:00:00,520,0.901215384615385,11.8,82,99,0,2.5,Winter,22,Thursday,140,0.792644978579614,0.108570406035771
2013-07-11 23:00:00,520,0.752225,10.3,87,94,0,4.2,Winter,23,Thursday,140,0.66528951225206,0.0869354877479402
2013-07-12 00:00:00,520,0.591582692307692,9,93,82,0,6.4,Winter,0,Friday,139,0.547664389669423,0.0439183026382686
2013-07-12 01:00:00,520,0.512342307692308,8.7,94,71,0,6.4,Winter,1,Friday,139,0.462222043329248,0.0501202643630596
2013-07-12 02:00:00,520,0.457071153846154,8.6,96,96,0,6.3,Winter,2,Friday,139,0.411922837474335,0.0451483163718193
2013-07-12 03:00:00,520,0.437648076923077,8.3,97,94,0,6.6,Winter,3,Friday,139,0.383610755051339,0.0540373218717377
2013-07-12 04:00:00,520,0.436192307692308,8,97,93,0,6.1,Winter,4,Friday,139,0.386341329845606,0.0498509778467017
2013-07-12 05:00:00,520,0.618094230769231,8.2,94,80,0,6.1,Winter,5,Friday,139,0.466074384591943,0.152019846177288
2013-07-12 06:00:00,520,0.667582692307692,7.9,95,35,0,5.8,Winter,6,Friday,139,0.524217115863821,0.143365576443871
2013-07-12 07:00:00,520,0.553111538461538,7.6,95,18,0,5.5,Winter,7,Friday,139,0.588073205855557,-0.0349616673940193
2013-07-12 08:00:00,520,0.608859615384616,8,95,53,0,5.5,Winter,8,Friday,140,0.64574115966682,-0.0368815442822037
2013-07-12 09:00:00,520,0.688844230769231,10.3,89,20,0,4.8,Winter,9,Friday,140,0.612657604178514,0.0761866265907174
2013-07-12 10:00:00,520,0.671092307692308,12,82,4,0,4.8,Winter,10,Friday,140,0.587075916516927,0.0840163911753806
2013-07-12 11:00:00,520,0.637603846153846,13.6,75,3,0,5,Winter,11,Friday,140,0.556872775460021,0.0807310706938252
2013-07-12 12:00:00,520,0.669613461538462,14.8,69,6,0,4.3,Winter,12,Friday,140,0.547028476340389,0.122584985198073
2013-07-12 13:00:00,520,0.559782692307692,15.6,65,2,0,3.9,Winter,13,Friday,140,0.531575208035486,0.0282074842722063
2013-07-12 14:00:00,520,0.517246153846154,16.1,62,19,0,3.6,Winter,14,Friday,140,0.516608977241176,0.000637176604978307
2013-07-12 15:00:00,520,0.5369,16.2,61,28,0,2.8,Winter,15,Friday,140,0.526741986698393,0.010158013301607
2013-07-12 16:00:00,520,0.616478846153847,16,64,20,0,2.6,Winter,16,Friday,140,0.603068593442235,0.0134102527116118
2013-07-12 17:00:00,520,0.828101923076923,15.4,67,31,0,7.1,Winter,17,Friday,140,0.761837636601056,0.0662642864758669
2013-07-12 18:00:00,520,0.944976923076922,13.4,78,27,0,7.3,Winter,18,Friday,140,0.941712126560312,0.00326479651661005
2013-07-12 19:00:00,520,0.89798076923077,14.3,70,32,0,5.8,Winter,19,Friday,140,0.965267531083603,-0.0672867618528329
2013-07-12 20:00:00,520,0.904228846153846,14.7,68,7,0,4.7,Winter,20,Friday,140,0.926066915898844,-0.021838069744998
2013-07-12 21:00:00,520,0.894561538461539,12.5,77,1,0,6.5,Winter,21,Friday,140,0.890853351183525,0.00370818727801414
2013-07-12 22:00:00,520,0.756196153846154,10.5,85,0,0,7.2,Winter,22,Friday,140,0.792644978579614,-0.03644882473346
2013-07-12 23:00:00,520,0.675421153846154,9.5,88,0,0,7.9,Winter,23,Friday,140,0.66528951225206,0.0101316415940942
2013-07-13 00:00:00,520,0.58239423076923,9.2,89,49,0,7.8,Winter,0,Saturday,139,0.547664389669423,0.0347298410998066
2013-07-13 01:00:00,520,0.508051923076923,9,90,100,0,7.4,Winter,1,Saturday,139,0.462222043329248,0.0458298797476746
2013-07-13 02:00:00,520,0.457348076923077,9,90,100,0,7.8,Winter,2,Saturday,139,0.411922837474335,0.0454252394487423
2013-07-13 03:00:00,520,0.444415384615385,8.8,91,90,0,6.8,Winter,3,Saturday,139,0.383610755051339,0.0608046295640456
2013-07-13 04:00:00,520,0.461651923076923,8.5,92,50,0,5.5,Winter,4,Saturday,139,0.386341329845606,0.0753105932313167
2013-07-13 05:00:00,520,0.570257692307692,8.4,91,35,0,5.6,Winter,5,Saturday,139,0.466074384591943,0.104183307715749
2013-07-13 06:00:00,520,0.545246153846154,8.6,92,47,0,5.2,Winter,6,Saturday,139,0.524217115863821,0.0210290379823328
2013-07-13 07:00:00,520,0.542134615384615,8.8,92,76,0,4.7,Winter,7,Saturday,139,0.588073205855557,-0.0459385904709423
2013-07-13 08:00:00,520,0.579728846153846,9.6,92,88,0,6.6,Winter,8,Saturday,140,0.64574115966682,-0.0660123135129737
2013-07-13 09:00:00,520,0.658482692307692,11.8,86,52,0,4.7,Winter,9,Saturday,140,0.612657604178514,0.0458250881291784
2013-07-13 10:00:00,520,0.687519230769231,13.6,80,67,0,3.4,Winter,10,Saturday,140,0.587075916516927,0.100443314252304
2013-07-13 11:00:00,520,0.643392307692307,14.8,71,58,0,2,Winter,11,Saturday,140,0.556872775460021,0.0865195322322863
2013-07-13 12:00:00,520,0.600863461538462,15.5,66,44,0,1.1,Winter,12,Saturday,140,0.547028476340389,0.0538349851980728
2013-07-13 13:00:00,520,0.618711538461539,15.8,64,65,0,1.6,Winter,13,Saturday,140,0.531575208035486,0.0871363304260534
2013-07-13 14:00:00,520,0.582476923076923,16,64,62,0,3.3,Winter,14,Saturday,140,0.516608977241176,0.0658679458357473
2013-07-13 15:00:00,520,0.61475,16,63,54,0,5.2,Winter,15,Saturday,140,0.526741986698393,0.088008013301607
2013-07-13 16:00:00,520,0.698763461538462,15.6,66,45,0,4,Winter,16,Saturday,140,0.603068593442235,0.0956948680962268
2013-07-13 17:00:00,520,0.79341923076923,15.1,70,43,0,5.4,Winter,17,Saturday,140,0.761837636601056,0.031581594168174
2013-07-13 18:00:00,520,0.930224999999999,14,77,52,0,5.8,Winter,18,Saturday,140,0.941712126560312,-0.011487126560313
2013-07-13 19:00:00,520,0.916286538461538,13.1,83,43,0,4.8,Winter,19,Saturday,140,0.965267531083603,-0.0489809926220649
2013-07-13 20:00:00,520,0.928276923076923,13.7,77,42,0,2.9,Winter,20,Saturday,140,0.926066915898844,0.00221000717807895
2013-07-13 21:00:00,520,0.872892307692308,14.2,74,31,0,1.8,Winter,21,Saturday,140,0.890853351183525,-0.0179610434912169
2013-07-13 22:00:00,520,0.802240384615385,14,75,21,0,1,Winter,22,Saturday,140,0.792644978579614,0.00959540603577103
2013-07-13 23:00:00,520,0.733740384615384,13.7,76,21,0,1,Winter,23,Saturday,140,0.66528951225206,0.0684508723633243
2013-07-14 00:00:00,520,0.622961864532385,13.2,78,23,0,1.9,Winter,0,Sunday,139,0.547664389669423,0.0752974748629616
2013-07-14 01:00:00,519,0.539959537572254,12.6,81,24,0,2.6,Winter,1,Sunday,139,0.462222043329248,0.0777374942430056
2013-07-14 02:00:00,519,0.499647398843931,11.9,85,26,0,3.8,Winter,2,Sunday,139,0.411922837474335,0.0877245613695963
2013-07-14 03:00:00,519,0.453260115606937,10.3,90,21,0,5.5,Winter,3,Sunday,139,0.383610755051339,0.0696493605555977
2013-07-14 04:00:00,519,0.465578034682081,9.5,93,28,0,6.2,Winter,4,Sunday,139,0.386341329845606,0.0792367048364747
2013-07-14 05:00:00,519,0.567749518304432,11.3,85,24,0,5.2,Winter,5,Sunday,139,0.466074384591943,0.101675133712489
2013-07-14 06:00:00,519,0.533953757225434,11.1,87,19,0,4.7,Winter,6,Sunday,139,0.524217115863821,0.00973664136161279
2013-07-14 07:00:00,519,0.515098265895954,10.1,91,17,0,5.1,Winter,7,Sunday,139,0.588073205855557,-0.0729749399596034
2013-07-14 08:00:00,519,0.6256204238921,10.1,94,24,0,7.3,Winter,8,Sunday,140,0.64574115966682,-0.0201207357747196
2013-07-14 09:00:00,519,0.673982658959537,13,87,13,0,5.6,Winter,9,Sunday,140,0.612657604178514,0.0613250547810235
2013-07-14 10:00:00,519,0.737246628131021,14.5,80,11,0,4.8,Winter,10,Sunday,140,0.587075916516927,0.150170711614094
2013-07-14 11:00:00,519,0.689655105973025,15.2,77,18,0,3.4,Winter,11,Sunday,140,0.556872775460021,0.132782330513004
2013-07-14 12:00:00,519,0.704601156069364,15.7,74,39,0,4.7,Winter,12,Sunday,140,0.547028476340389,0.157572679728975
2013-07-14 13:00:00,519,0.640360308285163,16.3,69,79,0,5.9,Winter,13,Sunday,140,0.531575208035486,0.108785100249677
2013-07-14 14:00:00,519,0.601967244701349,16.4,67,98,0,7.2,Winter,14,Sunday,140,0.516608977241176,0.0853582674601733
2013-07-14 15:00:00,519,0.554050096339114,16.4,67,98,0,8.2,Winter,15,Sunday,140,0.526741986698393,0.0273081096407209
2013-07-14 16:00:00,519,0.679329479768786,16.1,69,91,0,8.5,Winter,16,Sunday,140,0.603068593442235,0.0762608863265508
2013-07-14 17:00:00,519,0.905223506743738,15.4,72,83,0,8.6,Winter,17,Sunday,140,0.761837636601056,0.143385870142682
2013-07-14 18:00:00,519,1.00061271676301,14.8,74,100,0,7.4,Winter,18,Sunday,140,0.941712126560312,0.0589005902026979
2013-07-14 19:00:00,519,1.00660500963391,14.6,75,100,0,7.9,Winter,19,Sunday,140,0.965267531083603,0.0413374785503072
2013-07-14 20:00:00,519,0.954034682080925,14.3,76,98,0,7.6,Winter,20,Sunday,140,0.926066915898844,0.027967766182081
2013-07-14 21:00:00,519,0.940953757225434,14.1,77,99,0,6.8,Winter,21,Sunday,140,0.890853351183525,0.0501004060419091
2013-07-14 22:00:00,519,0.775707129094412,14,80,100,0.2,7.6,Winter,22,Sunday,140,0.792644978579614,-0.0169378494852021
2013-07-14 23:00:00,519,0.663880539499037,13.8,82,99,0.3,7.6,Winter,23,Sunday,140,0.66528951225206,-0.00140897275302276
2013-07-15 00:00:00,519,0.526177263969172,13.5,85,100,0.3,7.6,Winter,0,Monday,139,0.547664389669423,-0.0214871257002515
2013-07-15 01:00:00,519,0.408080924855491,13.3,86,98,0.2,7.6,Winter,1,Monday,139,0.462222043329248,-0.0541411184737574
2013-07-15 02:00:00,519,0.390707129094412,13.1,86,99,0.1,7.6,Winter,2,Monday,139,0.411922837474335,-0.0212157083799226
2013-07-15 03:00:00,519,0.365271676300578,13,86,97,0,6.8,Winter,3,Monday,139,0.383610755051339,-0.0183390787507614
2013-07-15 04:00:00,519,0.385527938342968,12.7,86,96,0,6.5,Winter,4,Monday,139,0.386341329845606,-0.000813391502638316
2013-07-15 05:00:00,519,0.527508670520232,12.6,87,98,0,6.1,Winter,5,Monday,139,0.466074384591943,0.0614342859282888
2013-07-15 06:00:00,519,0.525304431599229,12.5,88,95,0,6.1,Winter,6,Monday,139,0.524217115863821,0.00108731573540777
2013-07-15 07:00:00,519,0.519094412331406,12.5,88,99,0,6.2,Winter,7,Monday,139,0.588073205855557,-0.0689787935241514
2013-07-15 08:00:00,519,0.550763005780347,12.7,88,97,0,6.2,Winter,8,Monday,140,0.64574115966682,-0.0949781538864727
2013-07-15 09:00:00,519,0.565489402697496,13.5,86,94,0,7.2,Winter,9,Monday,140,0.612657604178514,-0.0471682014810175
2013-07-15 10:00:00,519,0.573890173410404,14.7,81,82,0,6.5,Winter,10,Monday,140,0.587075916516927,-0.0131857431065233
